date,flow
2020-04-09 17:23:28.568779,3325.0479
2020-04-09 17:23:28.598586,4784.4243
2020-04-09 17:23:28.622864,4690.2803
2020-04-09 17:23:28.651644,4769.4805
2020-04-09 17:23:28.677871,3078.5632
2020-04-09 17:23:28.706227,3418.1235
2020-04-09 17:23:28.734814,3236.011
2020-04-09 17:23:28.764909,3359.081
2020-04-09 17:23:28.795410,1843.8882
2020-04-09 17:23:28.827385,2155.2039
2020-04-09 17:23:28.855347,2899.9414
2020-04-09 17:23:28.886475,2844.4583
2020-04-09 17:23:28.916469,1941.7299
2020-04-09 17:23:28.946747,2635.0774
2020-04-09 17:23:28.977849,1448.7249
2020-04-09 17:23:29.005914,2411.6743
2020-04-09 17:23:29.038506,4129.5146
2020-04-09 17:23:29.070722,5455.441
2020-04-09 17:23:29.097303,5072.545
2020-04-09 17:23:29.128248,4354.967
2020-04-09 17:23:29.156400,4946.722
2020-04-09 17:23:29.189139,5806.986
2020-04-09 17:23:29.218076,4067.3257
2020-04-09 17:23:29.247979,2497.5315
2020-04-09 17:23:29.278126,2440.6858
2020-04-09 17:23:29.308750,2816.626
2020-04-09 17:23:29.337754,2485.5186
2020-04-09 17:23:29.368166,2912.9543
2020-04-09 17:23:29.398481,4195.751
2020-04-09 17:23:29.429054,5503.3315
2020-04-09 17:23:29.454694,4768.062
2020-04-09 17:23:29.481074,3356.3733
2020-04-09 17:23:29.509558,2830.4592
2020-04-09 17:23:29.537531,3046.4727
2020-04-09 17:23:29.564139,2211.3923
2020-04-09 17:23:29.595322,3001.6785
2020-04-09 17:23:29.622748,4119.2847
2020-04-09 17:23:29.655071,6291.334
2020-04-09 17:23:29.684598,6319.7524
2020-04-09 17:23:29.713607,4578.048
2020-04-09 17:23:29.744233,3625.2134
2020-04-09 17:23:29.773063,2192.2415
2020-04-09 17:23:29.805539,2317.071
2020-04-09 17:23:29.836004,2314.2214
2020-04-09 17:23:29.865364,3351.5388
2020-04-09 17:23:29.894896,3110.136
2020-04-09 17:23:29.928429,4387.5303
2020-04-09 17:23:29.952596,4332.1387
2020-04-09 17:23:29.979843,3802.5002
2020-04-09 17:23:30.007059,2512.3867
2020-04-09 17:23:30.034451,2683.432
2020-04-09 17:23:30.062648,2919.6248
2020-04-09 17:23:30.092645,3063.5537
2020-04-09 17:23:30.124270,2962.1824
2020-04-09 17:23:30.153956,3219.4124
2020-04-09 17:23:30.182785,1924.7693
2020-04-09 17:23:30.212952,2221.4592
2020-04-09 17:23:30.244176,2648.615
2020-04-09 17:23:30.272362,2834.1824
2020-04-09 17:23:30.303751,2829.5332
2020-04-09 17:23:30.336126,2449.3125
2020-04-09 17:23:30.364053,2637.9307
2020-04-09 17:23:30.393382,2835.4336
2020-04-09 17:23:30.421743,2436.3264
2020-04-09 17:23:30.446648,1745.5878
2020-04-09 17:23:30.474138,2260.7705
2020-04-09 17:23:30.501771,2340.2986
2020-04-09 17:23:30.531289,2154.148
2020-04-09 17:23:30.562442,2832.85
2020-04-09 17:23:30.592119,3375.4753
2020-04-09 17:23:30.621740,2521.0474
2020-04-09 17:23:30.650690,3661.7153
2020-04-09 17:23:30.681294,3860.6597
2020-04-09 17:23:30.712230,2953.318
2020-04-09 17:23:30.741490,2289.1448
2020-04-09 17:23:30.771992,1616.6235
2020-04-09 17:23:30.802148,2572.4458
2020-04-09 17:23:30.833530,2202.753
2020-04-09 17:23:30.862316,2341.3142
2020-04-09 17:23:30.892837,1424.877
2020-04-09 17:23:30.922276,1426.8702
2020-04-09 17:23:30.952671,1526.9778
2020-04-09 17:23:30.981521,1738.1436
2020-04-09 17:23:31.012778,1785.0314
2020-04-09 17:23:31.043294,1692.5311
2020-04-09 17:23:31.070822,1278.6792
2020-04-09 17:23:31.102743,1735.5259
2020-04-09 17:23:31.134252,1768.6655
2020-04-09 17:23:31.164694,1384.4669
2020-04-09 17:23:31.194660,1791.1724
2020-04-09 17:23:31.223011,2291.715
2020-04-09 17:23:31.255793,2928.3794
2020-04-09 17:23:31.284701,3043.468
2020-04-09 17:23:31.313274,3469.9263
2020-04-09 17:23:31.343879,2965.4028
2020-04-09 17:23:31.373019,3221.9304
2020-04-09 17:23:31.404471,3600.873
2020-04-09 17:23:31.435728,3289.8052
2020-04-09 17:23:31.464275,3322.1711
2020-04-09 17:23:31.493698,2618.3665
2020-04-09 17:23:31.523635,3015.4026
2020-04-09 17:23:31.554576,2367.5552
2020-04-09 17:23:31.585347,3241.294
2020-04-09 17:23:31.614070,2013.6919
2020-04-09 17:23:31.644545,2932.847
2020-04-09 17:23:31.676325,3268.2808
2020-04-09 17:23:31.705105,3449.0073
2020-04-09 17:23:31.736813,3523.2332
2020-04-09 17:23:31.766923,4918.5024
2020-04-09 17:23:31.796534,5937.0557
2020-04-09 17:23:31.827298,4924.0522
2020-04-09 17:23:31.854424,1781.4567
2020-04-09 17:23:31.887516,1993.3491
2020-04-09 17:23:31.918517,2665.048
2020-04-09 17:23:31.946477,2280.3555
2020-04-09 17:23:31.977808,2005.9182
2020-04-09 17:23:32.005683,1722.6527
2020-04-09 17:23:32.036426,1996.9036
2020-04-09 17:23:32.066369,1844.0576
2020-04-09 17:23:32.097254,1769.8882
2020-04-09 17:23:32.127923,1966.746
2020-04-09 17:23:32.159182,1790.8568
2020-04-09 17:23:32.188458,1533.1492
2020-04-09 17:23:32.217909,2438.9033
2020-04-09 17:23:32.248671,1217.2916
2020-04-09 17:23:32.278789,3474.0886
2020-04-09 17:23:32.308288,6330.543
2020-04-09 17:23:32.338273,5957.3496
2020-04-09 17:23:32.367447,5251.0166
2020-04-09 17:23:32.397852,4247.417
2020-04-09 17:23:32.427820,3379.464
2020-04-09 17:23:32.458562,3088.5308
2020-04-09 17:23:32.488526,2898.5964
2020-04-09 17:23:32.518065,2277.8108
2020-04-09 17:23:32.549007,3820.3733
2020-04-09 17:23:32.578247,4007.4902
2020-04-09 17:23:32.607929,3999.8801
2020-04-09 17:23:32.637924,4367.1333
2020-04-09 17:23:32.668821,3879.7646
2020-04-09 17:23:32.699708,2637.7979
2020-04-09 17:23:32.729862,3082.4175
2020-04-09 17:23:32.761620,3798.51
2020-04-09 17:23:32.790139,2329.9763
2020-04-09 17:23:32.821228,3330.3105
2020-04-09 17:23:32.852015,3652.8423
2020-04-09 17:23:32.880710,2930.6975
2020-04-09 17:23:32.912058,2624.1143
2020-04-09 17:23:32.941958,2379.6875
2020-04-09 17:23:32.974436,1985.5796
2020-04-09 17:23:33.003941,2042.3834
2020-04-09 17:23:33.035115,1674.2556
2020-04-09 17:23:33.062337,1492.3137
2020-04-09 17:23:33.093649,2796.0503
2020-04-09 17:23:33.119591,2556.2156
2020-04-09 17:23:33.146431,1615.0895
2020-04-09 17:23:33.173398,1752.7174
2020-04-09 17:23:33.203689,2424.055
2020-04-09 17:23:33.232675,2251.238
2020-04-09 17:23:33.259622,2035.7485
2020-04-09 17:23:33.289332,2621.6313
2020-04-09 17:23:33.320802,2569.2656
2020-04-09 17:23:33.348351,2242.1013
2020-04-09 17:23:33.379400,4232.505
2020-04-09 17:23:33.409633,4083.3508
2020-04-09 17:23:33.440928,2880.9487
2020-04-09 17:23:33.469269,2747.0942
2020-04-09 17:23:33.499010,2523.5464
2020-04-09 17:23:33.529232,2355.8052
2020-04-09 17:23:33.558623,2541.9736
2020-04-09 17:23:33.590420,1933.9775
2020-04-09 17:23:33.622203,1857.1964
2020-04-09 17:23:33.651812,1990.8243
2020-04-09 17:23:33.680135,2573.1167
2020-04-09 17:23:33.710888,2040.952
2020-04-09 17:23:33.738501,1868.2966
2020-04-09 17:23:33.770749,1363.3846
2020-04-09 17:23:33.800781,1856.6193
2020-04-09 17:23:33.830996,1317.1056
2020-04-09 17:23:33.859823,1252.8081
2020-04-09 17:23:33.887320,1591.2919
2020-04-09 17:23:33.912687,1519.5715
2020-04-09 17:23:33.938482,1700.4497
2020-04-09 17:23:33.969395,2368.4617
2020-04-09 17:23:33.996848,3222.1782
2020-04-09 17:23:34.028204,2750.2954
2020-04-09 17:23:34.058512,2509.5898
2020-04-09 17:23:34.086181,2774.1816
2020-04-09 17:23:34.115104,2554.0076
2020-04-09 17:23:34.146189,2909.341
2020-04-09 17:23:34.176576,2649.0737
2020-04-09 17:23:34.206459,2730.8594
2020-04-09 17:23:34.237291,3328.6738
2020-04-09 17:23:34.267071,2424.2437
2020-04-09 17:23:34.297555,2337.4648
2020-04-09 17:23:34.326913,2109.1882
2020-04-09 17:23:34.354963,2012.3525
2020-04-09 17:23:34.380582,2048.1682
2020-04-09 17:23:34.406400,1919.2836
2020-04-09 17:23:34.434904,2356.291
2020-04-09 17:23:34.462558,1537.016
2020-04-09 17:23:34.494724,1221.7109
2020-04-09 17:23:34.523996,1798.1652
2020-04-09 17:23:34.552856,1218.2949
2020-04-09 17:23:34.582769,1851.7795
2020-04-09 17:23:34.612662,1716.3137
2020-04-09 17:23:34.643430,1986.1405
2020-04-09 17:23:34.669582,1921.9795
2020-04-09 17:23:34.695979,3408.2075
2020-04-09 17:23:34.721451,2501.9905
2020-04-09 17:23:34.754533,3309.828
2020-04-09 17:23:34.781558,2664.7712
2020-04-09 17:23:34.809734,2418.876
2020-04-09 17:23:34.840314,2701.8948
2020-04-09 17:23:34.870723,2023.2344
2020-04-09 17:23:34.899980,1633.5012
2020-04-09 17:23:34.930304,1608.0507
2020-04-09 17:23:34.959760,2374.6716
2020-04-09 17:23:34.988322,2131.4277
2020-04-09 17:23:35.018794,2252.0066
2020-04-09 17:23:35.050223,4568.392
2020-04-09 17:23:35.079819,3639.0713
2020-04-09 17:23:35.111613,2291.8438
2020-04-09 17:23:35.138809,2329.3323
2020-04-09 17:23:35.171206,3572.9363
2020-04-09 17:23:35.200917,4062.8381
2020-04-09 17:23:35.230566,3760.0781
2020-04-09 17:23:35.261372,3838.8914
2020-04-09 17:23:35.288932,4255.4673
2020-04-09 17:23:35.322707,3342.1045
2020-04-09 17:23:35.352555,2093.8174
2020-04-09 17:23:35.380867,2398.792
2020-04-09 17:23:35.410682,2143.169
2020-04-09 17:23:35.442434,2627.2656
2020-04-09 17:23:35.472900,2639.0781
2020-04-09 17:23:35.502216,1905.8956
2020-04-09 17:23:35.531479,2500.986
2020-04-09 17:23:35.562505,2926.7969
2020-04-09 17:23:35.592893,3009.7488
2020-04-09 17:23:35.622072,3138.8826
2020-04-09 17:23:35.652936,2779.3628
2020-04-09 17:23:35.682898,3070.8113
2020-04-09 17:23:35.712363,2429.9917
2020-04-09 17:23:35.741751,2709.2815
2020-04-09 17:23:35.772380,2969.0244
2020-04-09 17:23:35.802593,2952.1096
2020-04-09 17:23:35.832465,2720.528
2020-04-09 17:23:35.863214,3603.5693
2020-04-09 17:23:35.893841,2904.998
2020-04-09 17:23:35.923953,2864.6216
2020-04-09 17:23:35.955014,2660.9702
2020-04-09 17:23:35.984452,2358.0315
2020-04-09 17:23:36.012759,2035.0195
2020-04-09 17:23:36.044197,2063.9329
2020-04-09 17:23:36.072957,2042.9524
2020-04-09 17:23:36.103847,1678.2218
2020-04-09 17:23:36.133556,1808.2828
2020-04-09 17:23:36.163059,2114.9338
2020-04-09 17:23:36.194248,1254.2583
2020-04-09 17:23:36.221319,2131.3308
2020-04-09 17:23:36.252383,3483.7024
2020-04-09 17:23:36.282971,3339.493
2020-04-09 17:23:36.312747,2780.6155
2020-04-09 17:23:36.343891,2914.3757
2020-04-09 17:23:36.375417,2445.726
2020-04-09 17:23:36.405665,1957.0139
2020-04-09 17:23:36.437967,2023.7767
2020-04-09 17:23:36.464372,2268.3496
2020-04-09 17:23:36.492807,1830.0642
2020-04-09 17:23:36.520565,1538.9456
2020-04-09 17:23:36.545677,1258.2526
2020-04-09 17:23:36.571107,1698.661
2020-04-09 17:23:36.600553,2744.1638
2020-04-09 17:23:36.629539,2571.724
2020-04-09 17:23:36.659187,1765.674
2020-04-09 17:23:36.689615,978.45184
2020-04-09 17:23:36.722812,1803.401
2020-04-09 17:23:36.748895,1528.831
2020-04-09 17:23:36.779208,1412.9429
2020-04-09 17:23:36.810222,1755.792
2020-04-09 17:23:36.839454,1910.2236
2020-04-09 17:23:36.869185,1326.8176
2020-04-09 17:23:36.899876,1191.7686
2020-04-09 17:23:36.929154,1654.0471
2020-04-09 17:23:36.959322,1582.963
2020-04-09 17:23:36.990400,1556.6294
2020-04-09 17:23:37.018815,2116.1743
2020-04-09 17:23:37.049453,1564.717
2020-04-09 17:23:37.078505,1736.5955
2020-04-09 17:23:37.109490,2036.3093
2020-04-09 17:23:37.139807,1657.7295
2020-04-09 17:23:37.171513,2189.8674
2020-04-09 17:23:37.198258,5217.611
2020-04-09 17:23:37.228699,4792.8926
2020-04-09 17:23:37.259438,3721.048
2020-04-09 17:23:37.289114,3023.6926
2020-04-09 17:23:37.318787,3409.535
2020-04-09 17:23:37.349117,3852.145
2020-04-09 17:23:37.379125,2387.7908
2020-04-09 17:23:37.409584,2997.1997
2020-04-09 17:23:37.440078,5008.0537
2020-04-09 17:23:37.470086,6502.8965
2020-04-09 17:23:37.499145,5061.563
2020-04-09 17:23:37.529849,6238.263
2020-04-09 17:23:37.560206,6891.497
2020-04-09 17:23:37.588278,5959.795
2020-04-09 17:23:37.620285,6611.0117
2020-04-09 17:23:37.649402,10807.602
2020-04-09 17:23:37.680131,11013.443
2020-04-09 17:23:37.711093,8809.152
2020-04-09 17:23:37.739991,8357.473
2020-04-09 17:23:37.776160,6907.3027
2020-04-09 17:23:37.805870,8407.886
2020-04-09 17:23:37.832834,13038.818
2020-04-09 17:23:37.862826,14585.347
2020-04-09 17:23:37.893625,13250.507
2020-04-09 17:23:37.921837,15876.461
2020-04-09 17:23:37.952987,13429.333
2020-04-09 17:23:37.982983,17713.059
2020-04-09 17:23:38.013323,12961.617
2020-04-09 17:23:38.044917,14613.027
2020-04-09 17:23:38.072956,15452.855
2020-04-09 17:23:38.104753,14209.139
2020-04-09 17:23:38.133407,9134.877
2020-04-09 17:23:38.164150,7587.392
2020-04-09 17:23:38.194709,4164.8745
2020-04-09 17:23:38.224031,4735.115
2020-04-09 17:23:38.255224,3086.5457
2020-04-09 17:23:38.284733,2690.9727
2020-04-09 17:23:38.314111,3492.9434
2020-04-09 17:23:38.344753,2821.9094
2020-04-09 17:23:38.374276,2175.6267
2020-04-09 17:23:38.405236,2475.333
2020-04-09 17:23:38.436195,2637.3086
2020-04-09 17:23:38.466416,2815.1177
2020-04-09 17:23:38.496605,1746.5134
2020-04-09 17:23:38.527844,2668.8745
2020-04-09 17:23:38.555527,4308.0093
2020-04-09 17:23:38.587186,2821.2305
2020-04-09 17:23:38.617656,2542.4666
2020-04-09 17:23:38.647137,2580.5056
2020-04-09 17:23:38.678313,2998.97
2020-04-09 17:23:38.708392,2571.8083
2020-04-09 17:23:38.738574,3334.2976
2020-04-09 17:23:38.768265,3903.4536
2020-04-09 17:23:38.799059,3926.1484
2020-04-09 17:23:38.828808,3367.107
2020-04-09 17:23:38.859867,3549.5178
2020-04-09 17:23:38.890058,4502.034
2020-04-09 17:23:38.920127,4398.387
2020-04-09 17:23:38.950246,1988.8452
2020-04-09 17:23:38.978583,2141.9304
2020-04-09 17:23:39.010004,3571.4578
2020-04-09 17:23:39.040228,3856.861
2020-04-09 17:23:39.070719,3569.494
2020-04-09 17:23:39.101195,3164.082
2020-04-09 17:23:39.129250,5033.409
2020-04-09 17:23:39.161706,4526.8
2020-04-09 17:23:39.189816,4318.5933
2020-04-09 17:23:39.224073,3180.8335
2020-04-09 17:23:39.255230,3761.604
2020-04-09 17:23:39.286792,5708.3877
2020-04-09 17:23:39.315149,4809.8066
2020-04-09 17:23:39.340094,2786.6172
2020-04-09 17:23:39.373726,2429.0159
2020-04-09 17:23:39.405242,2768.9402
2020-04-09 17:23:39.436711,3893.0735
2020-04-09 17:23:39.464154,2790.3235
2020-04-09 17:23:39.490477,2167.5466
2020-04-09 17:23:39.522285,2748.031
2020-04-09 17:23:39.552266,2492.1567
2020-04-09 17:23:39.580458,1963.4673
2020-04-09 17:23:39.611216,3279.7666
2020-04-09 17:23:39.638641,4305.671
2020-04-09 17:23:39.671625,5377.4746
2020-04-09 17:23:39.702273,5156.0527
2020-04-09 17:23:39.732679,6629.515
2020-04-09 17:23:39.762248,6539.0635
2020-04-09 17:23:39.793193,5347.372
2020-04-09 17:23:39.823693,5052.839
2020-04-09 17:23:39.853794,4552.8955
2020-04-09 17:23:39.884432,4414.0435
2020-04-09 17:23:39.915727,5430.599
2020-04-09 17:23:39.945118,5457.99
2020-04-09 17:23:39.972437,7554.7456
2020-04-09 17:23:40.004248,6360.403
2020-04-09 17:23:40.034656,6758.412
2020-04-09 17:23:40.063838,9482.29
2020-04-09 17:23:40.095008,6039.598
2020-04-09 17:23:40.122575,6813.632
2020-04-09 17:23:40.154401,6608.088
2020-04-09 17:23:40.184215,4828.5757
2020-04-09 17:23:40.214557,5562.6875
2020-04-09 17:23:40.244211,6358.24
2020-04-09 17:23:40.271086,6532.8203
2020-04-09 17:23:40.296816,6457.825
2020-04-09 17:23:40.323482,4395.6978
2020-04-09 17:23:40.349970,3947.5977
2020-04-09 17:23:40.379935,3401.7822
2020-04-09 17:23:40.410556,3372.6907
2020-04-09 17:23:40.439358,3465.9653
2020-04-09 17:23:40.469582,3959.705
2020-04-09 17:23:40.499353,4250.7046
2020-04-09 17:23:40.529979,3594.9846
2020-04-09 17:23:40.559358,2186.5508
2020-04-09 17:23:40.586626,2517.0276
2020-04-09 17:23:40.618878,2165.2253
2020-04-09 17:23:40.650716,2148.4534
2020-04-09 17:23:40.679863,1937.4729
2020-04-09 17:23:40.709784,1735.643
2020-04-09 17:23:40.737268,1342.3347
2020-04-09 17:23:40.762478,1770.8557
2020-04-09 17:23:40.789062,1729.6016
2020-04-09 17:23:40.816195,1599.1016
2020-04-09 17:23:40.845791,1839.8372
2020-04-09 17:23:40.876076,1510.2728
2020-04-09 17:23:40.904804,2917.7678
2020-04-09 17:23:40.929673,2514.1873
2020-04-09 17:23:40.957636,2632.4446
2020-04-09 17:23:40.984627,3946.437
2020-04-09 17:23:41.013894,3651.7717
2020-04-09 17:23:41.043044,4238.7686
2020-04-09 17:23:41.073698,2637.394
2020-04-09 17:23:41.102521,2302.354
2020-04-09 17:23:41.134133,2382.2302
2020-04-09 17:23:41.164537,1846.102
2020-04-09 17:23:41.194938,2296.712
2020-04-09 17:23:41.223673,2267.8896
2020-04-09 17:23:41.254288,1952.6969
2020-04-09 17:23:41.285019,1970.5409
2020-04-09 17:23:41.313278,1768.6372
2020-04-09 17:23:41.344085,1719.9622
2020-04-09 17:23:41.374500,2503.2114
2020-04-09 17:23:41.406319,2773.0586
2020-04-09 17:23:41.434406,4049.1016
2020-04-09 17:23:41.465439,3459.1765
2020-04-09 17:23:41.494833,4045.2073
2020-04-09 17:23:41.525472,4085.9475
2020-04-09 17:23:41.556869,5013.327
2020-04-09 17:23:41.587385,7463.052
2020-04-09 17:23:41.617528,10890.228
2020-04-09 17:23:41.647421,14289.039
2020-04-09 17:23:41.676867,15744.452
2020-04-09 17:23:41.706158,17483.086
2020-04-09 17:23:41.737151,19529.785
2020-04-09 17:23:41.768110,18342.512
2020-04-09 17:23:41.797940,13404.55
2020-04-09 17:23:41.828579,17831.006
2020-04-09 17:23:41.858795,18165.055
2020-04-09 17:23:41.888141,18041.959
2020-04-09 17:23:41.919452,18528.746
2020-04-09 17:23:41.948768,18401.844
2020-04-09 17:23:41.979194,14635.401
2020-04-09 17:23:42.010993,14981.574
2020-04-09 17:23:42.040030,15382.087
2020-04-09 17:23:42.070265,13336.135
2020-04-09 17:23:42.099898,14983.23
2020-04-09 17:23:42.130396,17436.486
2020-04-09 17:23:42.160476,17624.992
2020-04-09 17:23:42.189644,13343.089
2020-04-09 17:23:42.220375,11500.702
2020-04-09 17:23:42.250792,7842.4854
2020-04-09 17:23:42.281572,9485.709
2020-04-09 17:23:42.311408,9091.877
2020-04-09 17:23:42.336393,8867.366
2020-04-09 17:23:42.361516,9600.276
2020-04-09 17:23:42.387451,11221.867
2020-04-09 17:23:42.418281,15956.5
2020-04-09 17:23:42.445839,12639.712
2020-04-09 17:23:42.476464,9369.943
2020-04-09 17:23:42.504313,5034.0527
2020-04-09 17:23:42.529680,6848.107
2020-04-09 17:23:42.556595,4809.442
2020-04-09 17:23:42.584549,5094.0176
2020-04-09 17:23:42.614325,4409.874
2020-04-09 17:23:42.644443,4188.663
2020-04-09 17:23:42.675595,4333.902
2020-04-09 17:23:42.704699,4403.7734
2020-04-09 17:23:42.734596,4073.7375
2020-04-09 17:23:42.765728,5245.5137
2020-04-09 17:23:42.795896,5399.8667
2020-04-09 17:23:42.821916,6625.417
2020-04-09 17:23:42.855219,7044.7876
2020-04-09 17:23:42.885616,3556.7341
2020-04-09 17:23:42.913908,5679.8203
2020-04-09 17:23:42.943758,9021.4795
2020-04-09 17:23:42.974604,6967.144
2020-04-09 17:23:43.004068,2926.1248
2020-04-09 17:23:43.034473,2812.5344
2020-04-09 17:23:43.063776,2932.3977
2020-04-09 17:23:43.095150,2712.527
2020-04-09 17:23:43.122007,2210.8306
2020-04-09 17:23:43.152967,2224.1064
2020-04-09 17:23:43.184569,2479.626
2020-04-09 17:23:43.213776,1693.663
2020-04-09 17:23:43.244339,2153.9348
2020-04-09 17:23:43.271839,1927.5021
2020-04-09 17:23:43.303105,2145.5486
2020-04-09 17:23:43.334875,2941.9004
2020-04-09 17:23:43.364369,2884.8691
2020-04-09 17:23:43.395642,1632.2252
2020-04-09 17:23:43.423452,2404.7085
2020-04-09 17:23:43.455133,2076.4792
2020-04-09 17:23:43.485200,2448.159
2020-04-09 17:23:43.514943,2970.2896
2020-04-09 17:23:43.545407,1920.2306
2020-04-09 17:23:43.575951,1768.3701
2020-04-09 17:23:43.604330,2051.6194
2020-04-09 17:23:43.634764,1861.4364
2020-04-09 17:23:43.666543,1502.6876
2020-04-09 17:23:43.696735,1696.3557
2020-04-09 17:23:43.727128,1992.2766
2020-04-09 17:23:43.755513,2637.7585
2020-04-09 17:23:43.786604,3085.5486
2020-04-09 17:23:43.816307,3677.927
2020-04-09 17:23:43.846785,2622.5046
2020-04-09 17:23:43.877024,3384.445
2020-04-09 17:23:43.905333,3957.3018
2020-04-09 17:23:43.936196,5116.3687
2020-04-09 17:23:43.968721,3746.5898
2020-04-09 17:23:43.998116,2255.5876
2020-04-09 17:23:44.029553,1941.5842
2020-04-09 17:23:44.059941,2681.921
2020-04-09 17:23:44.088981,2645.6355
2020-04-09 17:23:44.119172,3498.6367
2020-04-09 17:23:44.148805,2401.3489
2020-04-09 17:23:44.180076,1400.0487
2020-04-09 17:23:44.209268,1967.8191
2020-04-09 17:23:44.239730,2537.2158
2020-04-09 17:23:44.269970,2478.3113
2020-04-09 17:23:44.299622,2062.174
2020-04-09 17:23:44.330399,2741.6643
2020-04-09 17:23:44.360020,2415.1182
2020-04-09 17:23:44.389388,2126.4172
2020-04-09 17:23:44.422136,2882.2126
2020-04-09 17:23:44.452167,3132.8076
2020-04-09 17:23:44.481985,3406.2024
2020-04-09 17:23:44.511124,2342.4595
2020-04-09 17:23:44.541571,2138.3206
2020-04-09 17:23:44.572590,2156.646
2020-04-09 17:23:44.602590,1831.0437
2020-04-09 17:23:44.631299,2098.2312
2020-04-09 17:23:44.662539,2210.2454
2020-04-09 17:23:44.692862,3156.0872
2020-04-09 17:23:44.722898,5658.6807
2020-04-09 17:23:44.753712,5180.423
2020-04-09 17:23:44.781771,4303.795
2020-04-09 17:23:44.811885,3741.441
2020-04-09 17:23:44.843750,3358.3813
2020-04-09 17:23:44.871811,3149.8608
2020-04-09 17:23:44.904323,3986.8772
2020-04-09 17:23:44.934977,3606.6272
2020-04-09 17:23:44.964758,4317.8877
2020-04-09 17:23:44.994912,3250.8032
2020-04-09 17:23:45.025483,3650.4175
2020-04-09 17:23:45.055374,4341.3906
2020-04-09 17:23:45.085338,4175.633
2020-04-09 17:23:45.115040,6800.8467
2020-04-09 17:23:45.145105,5353.6685
2020-04-09 17:23:45.174574,5250.702
2020-04-09 17:23:45.206871,5989.3765
2020-04-09 17:23:45.236626,5613.7524
2020-04-09 17:23:45.266283,5464.5215
2020-04-09 17:23:45.295303,3514.065
2020-04-09 17:23:45.326187,2671.1357
2020-04-09 17:23:45.355920,2786.6467
2020-04-09 17:23:45.385103,2182.9797
2020-04-09 17:23:45.414925,2115.037
2020-04-09 17:23:45.444422,1761.6808
2020-04-09 17:23:45.475180,1803.5323
2020-04-09 17:23:45.504491,1478.5571
2020-04-09 17:23:45.536456,2054.405
2020-04-09 17:23:45.564561,2500.2002
2020-04-09 17:23:45.594947,3249.7012
2020-04-09 17:23:45.626037,4325.9014
2020-04-09 17:23:45.657405,3293.459
2020-04-09 17:23:45.689026,2904.435
2020-04-09 17:23:45.719984,2215.9402
2020-04-09 17:23:45.747684,2024.067
2020-04-09 17:23:45.778392,2157.382
2020-04-09 17:23:45.807392,2232.176
2020-04-09 17:23:45.838033,2393.134
2020-04-09 17:23:45.867414,2462.8167
2020-04-09 17:23:45.899207,2180.72
2020-04-09 17:23:45.929097,1848.0803
2020-04-09 17:23:45.959345,2179.8083
2020-04-09 17:23:45.989590,2235.3127
2020-04-09 17:23:46.020737,1605.3025
2020-04-09 17:23:46.051874,1953.2853
2020-04-09 17:23:46.079583,6397.202
2020-04-09 17:23:46.111192,7063.5713
2020-04-09 17:23:46.139253,4497.283
2020-04-09 17:23:46.168800,3354.8936
2020-04-09 17:23:46.198452,3984.6362
2020-04-09 17:23:46.227864,3326.7334
2020-04-09 17:23:46.259258,3153.0435
2020-04-09 17:23:46.289308,4859.7275
2020-04-09 17:23:46.320682,3656.3586
2020-04-09 17:23:46.348953,3151.1504
2020-04-09 17:23:46.378391,3798.868
2020-04-09 17:23:46.408244,2698.5923
2020-04-09 17:23:46.439489,3086.7373
2020-04-09 17:23:46.471189,3297.2825
2020-04-09 17:23:46.500321,2624.5632
2020-04-09 17:23:46.528545,2879.2578
2020-04-09 17:23:46.560230,2390.5754
2020-04-09 17:23:46.586729,2827.4712
2020-04-09 17:23:46.612542,3316.7793
2020-04-09 17:23:46.638445,3644.2007
2020-04-09 17:23:46.666221,3533.0786
2020-04-09 17:23:46.695080,2164.9165
2020-04-09 17:23:46.725850,2599.685
2020-04-09 17:23:46.754450,3014.1257
2020-04-09 17:23:46.786385,2890.9692
2020-04-09 17:23:46.816937,2521.5972
2020-04-09 17:23:46.846915,2403.2715
2020-04-09 17:23:46.877462,3411.8687
2020-04-09 17:23:46.907297,5632.2036
2020-04-09 17:23:46.937211,6256.079
2020-04-09 17:23:46.965923,7764.994
2020-04-09 17:23:46.995275,8992.51
2020-04-09 17:23:47.026257,6210.677
2020-04-09 17:23:47.054136,3351.4077
2020-04-09 17:23:47.085809,3112.0176
2020-04-09 17:23:47.116385,3567.6135
2020-04-09 17:23:47.146610,3901.7727
2020-04-09 17:23:47.176399,2512.0486
2020-04-09 17:23:47.206265,3555.2957
2020-04-09 17:23:47.235798,4646.734
2020-04-09 17:23:47.266165,4928.8516
2020-04-09 17:23:47.296305,4941.167
2020-04-09 17:23:47.326716,10432.124
2020-04-09 17:23:47.354441,7325.1934
2020-04-09 17:23:47.385831,3950.6292
2020-04-09 17:23:47.416769,5109.4814
2020-04-09 17:23:47.447148,7622.519
2020-04-09 17:23:47.476105,3678.7856
2020-04-09 17:23:47.503832,3480.6865
2020-04-09 17:23:47.530264,3882.5498
2020-04-09 17:23:47.557035,2059.2783
2020-04-09 17:23:47.586365,3155.637
2020-04-09 17:23:47.613788,2929.4712
2020-04-09 17:23:47.644188,2774.071
2020-04-09 17:23:47.672578,3513.3232
2020-04-09 17:23:47.703740,2836.5564
